,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1163,Kamathipura,18.9653224,72.8264349,Grills and Woks,18.971109932075493,72.83247613648204,Chinese Restaurant
1164,Kamathipura,18.9653224,72.8264349,Ice-N-Spice,18.971848307118606,72.83232611808884,Fast Food Restaurant
1165,Matunga,19.0274356,72.8501467,Ram Ashraya,19.02809204657728,72.85172889717309,Vegetarian / Vegan Restaurant
1166,Matunga,19.0274356,72.8501467,Muthuswamy's Arya Bhavan,19.02708378949544,72.8509120771071,Indian Restaurant
1167,Matunga,19.0274356,72.8501467,Trilok Bar & Resturant,19.02773338483873,72.85178859255971,Bar
1168,Matunga,19.0274356,72.8501467,Sharda Bhavan,19.026783363690182,72.85084053972544,Indian Restaurant
1169,Matunga,19.0274356,72.8501467,Rama Nayak’s Udipi Sri Krishna Boarding,19.02721419876251,72.85075235997445,South Indian Restaurant
1170,Matunga,19.0274356,72.8501467,Café Madras,19.027721224984763,72.85519562611115,Café
1171,Matunga,19.0274356,72.8501467,Ayyappa,19.02889602124886,72.85340826237919,Indian Restaurant
1172,Matunga,19.0274356,72.8501467,Game Space™,19.026301480272217,72.85540667566337,Gaming Cafe
1173,Matunga,19.0274356,72.8501467,Chatai Pav Bhaji Centre,19.02749453301234,72.85504639148712,Fast Food Restaurant
1174,Matunga,19.0274356,72.8501467,Matunga market,19.027266025343838,72.85126809435597,Market
1175,Matunga,19.0274356,72.8501467,Health Juice Center,19.02734023640312,72.85498008964143,Snack Place
1176,Matunga,19.0274356,72.8501467,Matunga Gymkhana,19.025303676930015,72.85011501764538,Gym
1177,Matunga,19.0274356,72.8501467,Café Mysore,19.027372545230648,72.85550399379161,South Indian Restaurant
1178,Matunga,19.0274356,72.8501467,Idli House,19.02773764778754,72.85630106821415,Indian Restaurant
1179,Matunga,19.0274356,72.8501467,Shivaji Park,19.026621409220052,72.84103268261613,Playground
1180,Matunga,19.0274356,72.8501467,Udipi - A. Rama Nayak & Sons,19.027419023951534,72.85547858264295,Indian Restaurant
1181,Matunga,19.0274356,72.8501467,Naturals Ice-Creams,19.026448427708992,72.85588838687421,Ice Cream Shop
1182,Matunga,19.0274356,72.8501467,D.P's Fast Food Centre,19.02336743364745,72.84949356999297,Fast Food Restaurant
1183,Matunga,19.0274356,72.8501467,Pankaj Juice Center,19.027633435447157,72.855236702368,Juice Bar
1184,Matunga,19.0274356,72.8501467,R. Koolar & Co.,19.026091653515124,72.85501514234818,Middle Eastern Restaurant
1185,Matunga,19.0274356,72.8501467,Five Gardens,19.01976566429192,72.8538179397583,Garden
1186,Matunga,19.0274356,72.8501467,Ambretto,19.028360967572024,72.84329075234466,Deli / Bodega
1187,Matunga,19.0274356,72.8501467,Mani's Lunch Home,19.022698946049484,72.84950247577436,Indian Restaurant
1188,Matunga,19.0274356,72.8501467,Matunga Flower Market,19.027813659352276,72.85290085478496,Flower Shop
1189,Matunga,19.0274356,72.8501467,Classic Restaurant,19.02623588083001,72.8568337823057,Multicuisine Indian Restaurant
1190,Matunga,19.0274356,72.8501467,Gupta Chat Centre,19.027062704089776,72.85148075408065,Snack Place
1191,Matunga,19.0274356,72.8501467,Durga Lunch Home,19.026582162911357,72.85066995377747,Bar
1192,Matunga,19.0274356,72.8501467,Dairy Don,19.026602228582796,72.85592485167199,Ice Cream Shop
1193,Matunga,19.0274356,72.8501467,Café Gulshan,19.025638249850257,72.85025412294135,Café
1194,Matunga,19.0274356,72.8501467,Anand Bhavan,19.02746210463757,72.8558593212689,Indian Restaurant
1195,Matunga,19.0274356,72.8501467,Gomantak Restaurant,19.02305993438658,72.8422029384039,Maharashtrian Restaurant
1196,Matunga,19.0274356,72.8501467,Matunga Railway Station,19.027606101975834,72.85034716129303,Train Station
1197,Matunga,19.0274356,72.8501467,Just Chill 7,19.027517938202443,72.8556422905973,Ice Cream Shop
1198,Matunga,19.0274356,72.8501467,Gelato Italiano,19.02605864422721,72.85396820107265,Dessert Shop
1199,Matunga,19.0274356,72.8501467,Cafe Coffee Day,19.02705371566301,72.85150004004392,Café
1200,Matunga,19.0274356,72.8501467,Cafe Coffee Day,19.021302661371873,72.85682942194961,Coffee Shop
1201,Matunga,19.0274356,72.8501467,Shree Sunders,19.02704229712819,72.85151578443184,Indian Restaurant
1202,Matunga,19.0274356,72.8501467,Amba Bhavan,19.027109724416327,72.85461541151896,Snack Place
1203,Matunga,19.0274356,72.8501467,Icy Spicy,19.035132483599888,72.84522159266805,Chinese Restaurant
1204,Matunga,19.0274356,72.8501467,Sai Juice Centre,19.022971021608807,72.85007240339795,Coffee Shop
1205,Matunga,19.0274356,72.8501467,Subway,19.027066551052418,72.8558408535918,Burger Joint
1206,Matunga,19.0274356,72.8501467,Vijay Bakery,19.035193106189066,72.84547834125154,Bakery
1207,Matunga,19.0274356,72.8501467,North Indian Association Punjab Club,19.033789954936264,72.85599326139575,Indian Restaurant
1208,Matunga,19.0274356,72.8501467,Dadar Chowpatty,19.02661628657162,72.84102541672853,Beach
1209,Matunga,19.0274356,72.8501467,Citylight Theatre,19.03030240646064,72.84162708384797,Movie Theater
1210,Matunga,19.0274356,72.8501467,Shobha Restaurant,19.03166031237186,72.84200411881041,Vegetarian / Vegan Restaurant
1211,Matunga,19.0274356,72.8501467,Star Mall Dadar,19.0230271497135,72.84213294348339,Shopping Mall
1212,Matunga,19.0274356,72.8501467,Thambi Veg Restaurant,19.02591097501001,72.85031127165331,Vegetarian / Vegan Restaurant
1213,Matunga,19.0274356,72.8501467,Snow Point,19.025638974583313,72.85031494903129,Fast Food Restaurant
1214,Matunga,19.0274356,72.8501467,Yashwant Natya Mandir,19.02688175674481,72.843403326767,Concert Hall
1215,Matunga,19.0274356,72.8501467,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1216,Matunga,19.0274356,72.8501467,Chheda Dry Fruits,19.027117826452297,72.85093940797462,Department Store
1217,Matunga,19.0274356,72.8501467,Favourites,19.028550396577117,72.84137280391975,Fast Food Restaurant
1218,Matunga,19.0274356,72.8501467,Aurora Cinema,19.028133517879905,72.85732626914978,Indie Movie Theater
1219,Matunga,19.0274356,72.8501467,Iifa,19.027471349525147,72.85372538331728,Shopping Mall
1220,Matunga,19.0274356,72.8501467,Magnet Hypermarket,19.031696432923578,72.8467059502075,Department Store
1221,Matunga,19.0274356,72.8501467,Matunga Road Station,19.030040315255658,72.84743428230286,Train Station
1222,Matunga,19.0274356,72.8501467,Cafe Coffee Day,19.026156499329797,72.85684274319726,Café
1223,Matunga,19.0274356,72.8501467,Rasna Punjab,19.025904319352833,72.85672065449313,Indian Restaurant
1224,Matunga,19.0274356,72.8501467,Sahakari Bhandar,19.027422853089654,72.85761755790865,Grocery Store
1225,Matunga,19.0274356,72.8501467,Chinaman,19.022703464655915,72.84981706304947,Chinese Restaurant
1226,Matunga,19.0274356,72.8501467,Ganga Vihar,19.03088935198359,72.84567426814309,Indian Restaurant
1227,Matunga,19.0274356,72.8501467,Podar Katta,19.024643024638365,72.84989021347862,Arcade
1228,Matunga,19.0274356,72.8501467,McDonald's,19.023106078576347,72.84209277501382,Burger Joint
1229,Matunga,19.0274356,72.8501467,Lucky Dragon,19.032129752343014,72.84587933010532,Chinese Restaurant
1230,Matunga,19.0274356,72.8501467,City Light Market,19.030485086785337,72.84193287879994,Fish Market
1231,Matunga,19.0274356,72.8501467,Movietime Starcity,19.028298394188845,72.84365230250293,Movie Theater
1232,Matunga,19.0274356,72.8501467,Rajput Pav Bhaji,19.027718272083288,72.84131209967803,Chinese Restaurant
1233,Matunga,19.0274356,72.8501467,relax fast food,19.022382042174783,72.85758271996006,Fast Food Restaurant
1234,Matunga,19.0274356,72.8501467,Saffron 12,19.028585538747034,72.84150014998147,Indian Restaurant
1235,Matunga,19.0274356,72.8501467,Garnish,19.02778395469456,72.85663225126598,Indian Restaurant
1236,Matunga,19.0274356,72.8501467,Hoopers,19.021743,72.853313,Basketball Court
1237,Matunga,19.0274356,72.8501467,Plaza Theatre,19.02124080799542,72.8443561459611,Movie Theater
1238,Matunga,19.0274356,72.8501467,1tablespoon,19.027491695763203,72.85779907015909,Pizza Place
1239,Matunga,19.0274356,72.8501467,GUPTA Chat Sevpuri Bhelwala,19.02074517710618,72.85318355777218,Snack Place
1240,Matunga,19.0274356,72.8501467,Metro Shoes,19.018937695915582,72.84716197267022,Shoe Store
1241,Parel,19.0094817,72.8376614,Starbucks Coffee: A Tata Alliance,19.010664938563778,72.83524569023713,Coffee Shop
1242,Parel,19.0094817,72.8376614,juice lounge,19.00741481043165,72.8328511820613,Juice Bar
1243,Parel,19.0094817,72.8376614,F Bar,19.006569201863098,72.83237800661482,Lounge
1244,Parel,19.0094817,72.8376614,Shiro,19.007111757746195,72.82949457412174,Japanese Restaurant
1245,Parel,19.0094817,72.8376614,Golds Gym,19.006313232022645,72.83245351569332,Gym / Fitness Center
1246,Parel,19.0094817,72.8376614,Jaihind Lunch Home,19.011530626993565,72.83224903758139,Indian Restaurant
1247,Parel,19.0094817,72.8376614,Cafe Free India,19.005673574673423,72.83097901950052,Burger Joint
1248,Parel,19.0094817,72.8376614,subway,19.009187471851344,72.83579336575116,Sandwich Place
1249,Parel,19.0094817,72.8376614,Matterden Centre,19.006067297340262,72.83082231679944,Movie Theater
1250,Parel,19.0094817,72.8376614,LPQ,19.00931892128283,72.83555726306552,Bakery
1251,Parel,19.0094817,72.8376614,Jai Hind Lunch Home,19.015759701139082,72.83960767357596,Indian Restaurant
1252,Parel,19.0094817,72.8376614,Asia On My Plate,19.00675154712602,72.83156633377075,Asian Restaurant
1253,Parel,19.0094817,72.8376614,The Coffee Bean & Tea Leaf,19.00693165514945,72.83248200943744,Café
1254,Parel,19.0094817,72.8376614,Paninaro,19.009168262432862,72.83571881919009,Bakery
1255,Parel,19.0094817,72.8376614,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
1256,Parel,19.0094817,72.8376614,Le Pain Quotidien,19.006799656547095,72.83257722513099,Bakery
1257,Parel,19.0094817,72.8376614,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
1258,Parel,19.0094817,72.8376614,Elphinstone Road Railway Station,19.007698170222817,72.83571881919009,Train Station
1259,Parel,19.0094817,72.8376614,Ravindra Natya Mandir,19.01494832411588,72.83019175547305,Theater
1260,Parel,19.0094817,72.8376614,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
1261,Parel,19.0094817,72.8376614,Deepak Cinema,19.006030890473472,72.83092978861823,Movie Theater
1262,Parel,19.0094817,72.8376614,Barista Lavazza,19.00448944157235,72.83060073852539,Coffee Shop
1263,Parel,19.0094817,72.8376614,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
1264,Parel,19.0094817,72.8376614,D'Bell Café & Lounge,19.0098653,72.8355775,Restaurant
1265,Parel,19.0094817,72.8376614,White Owl,19.00686204357253,72.83311585973927,Brewery
1266,Parel,19.0094817,72.8376614,Bhoomi Plaza,19.01341528693177,72.83653191253048,Clothing Store
1267,Parel,19.0094817,72.8376614,D Bell,19.006831406274188,72.8331171954609,Restaurant
1268,Parel,19.0094817,72.8376614,Great punjab restaurant,19.014281050391084,72.84507809145235,Indian Restaurant
1269,Parel,19.0094817,72.8376614,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
1270,Parel,19.0094817,72.8376614,Kailash Lassi,19.01642394128064,72.84326567872564,Restaurant
1271,Parel,19.0094817,72.8376614,Manish market,19.017335883756726,72.84008656381289,Clothing Store
1272,Tardeo,18.9672753,72.8221514,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
1273,Tardeo,18.9672753,72.8221514,Amrut Punjab,18.96793245875093,72.82027341075366,Restaurant
1274,Tardeo,18.9672753,72.8221514,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
1275,Tardeo,18.9672753,72.8221514,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
1276,Tardeo,18.9672753,72.8221514,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
1277,Tardeo,18.9672753,72.8221514,Naturals,18.96810352436019,72.82018586251398,Ice Cream Shop
1278,Tardeo,18.9672753,72.8221514,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
1279,Tardeo,18.9672753,72.8221514,City Center,18.9682252770377,72.82381809380858,Department Store
1280,Tardeo,18.9672753,72.8221514,Oh! Calcutta,18.972467526216324,72.81563801608259,Bengali Restaurant
1281,Tardeo,18.9672753,72.8221514,Celejor,18.97584443166727,72.8236785218938,Bakery
1282,Tardeo,18.9672753,72.8221514,Maratha Mandir,18.971266371864214,72.82181883124392,Movie Theater
1283,Tardeo,18.9672753,72.8221514,Maji Sagar,18.972683352131636,72.81468320244811,Fast Food Restaurant
1284,Tardeo,18.9672753,72.8221514,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
1285,Tardeo,18.9672753,72.8221514,Reliance Super,18.967801077144532,72.82018365290199,Department Store
1286,Tardeo,18.9672753,72.8221514,Chung Fa,18.971102318426695,72.81488873697992,Chinese Restaurant
1287,Tardeo,18.9672753,72.8221514,McDonald's,18.96972239217153,72.81975309512174,Fast Food Restaurant
1288,Tardeo,18.9672753,72.8221514,KFC,18.968373695211525,72.82350174639339,Fast Food Restaurant
1289,Tardeo,18.9672753,72.8221514,Sardar Pav Bhaji,18.96974040018574,72.81522103728183,Snack Place
1290,Tardeo,18.9672753,72.8221514,Domino's Pizza,18.96921068277889,72.81619283298389,Pizza Place
1291,Tardeo,18.9672753,72.8221514,Cafe Coffee Day,18.966998536545987,72.81398279008906,Coffee Shop
1292,Tardeo,18.9672753,72.8221514,McDonald's,18.968072621829073,72.82449670848378,Fast Food Restaurant
1293,Tardeo,18.9672753,72.8221514,Domino's Pizza,18.97,72.831,Pizza Place
1294,Tardeo,18.9672753,72.8221514,Big Bazaar,18.968132250701597,72.8238326186512,Department Store
1295,Tardeo,18.9672753,72.8221514,Anna Leela,18.96877059537636,72.8206590206532,Diner
1296,Tardeo,18.9672753,72.8221514,Baskin Robbins,18.971636929686856,72.81492912943843,Ice Cream Shop
1297,Tardeo,18.9672753,72.8221514,Tahoora sweets,18.967402569550842,72.82646378865125,Donut Shop
1298,Tardeo,18.9672753,72.8221514,Nanumal Bhojraj,18.96891214716635,72.81511955093872,Vegetarian / Vegan Restaurant
1299,Tardeo,18.9672753,72.8221514,Ganga jamuna juice center,18.968619046004466,72.81548308248261,Juice Bar
1300,Tardeo,18.9672753,72.8221514,HDFC Bank,18.973795,72.822895,Bank
1301,Tardeo,18.9672753,72.8221514,Universal Kebab Kona,18.96513143709947,72.81518879508393,Food Truck
1302,Tardeo,18.9672753,72.8221514,Reliance Store,18.964798327007387,72.81488873697992,Department Store
1303,Tardeo,18.9672753,72.8221514,Baskin Robbins,18.970007109668156,72.83038164056713,Dessert Shop
